Tank,TimePoint,Date/Time,Green Algae,Bluegreen,Diatoms,Cryptophyta,Yellow substances,Total conc.,Transmission,Depth,Temp. Sample,ExperimentDate,WaterLocation,ExperimentJD,InitialFinal
Q1,0,10/4/18 9:13,0.4,2.36,2.85,0,1.19,5.61,73.89,0.01,24.51,10/4/18,WE4,277,
Q1,0,10/4/18 9:13,0.13,2.75,3.07,0,1.21,5.96,73.88,0.03,24.49,10/4/18,WE4,277,
Q1,0,10/4/18 9:13,0.24,2.52,3,0,1.16,5.75,73.85,0.01,24.5,10/4/18,WE4,277,
Q1,0,10/4/18 9:13,0.3,2.5,2.82,0,1.22,5.63,73.97,0.02,24.51,10/4/18,WE4,277,
Q1,0,10/4/18 9:13,0.14,2.15,2.8,0.26,1.26,5.35,73.83,0.01,24.51,10/4/18,WE4,277,
Q1,0,10/4/18 9:13,0.68,2.51,2.55,0,1.31,5.74,73.91,0.01,24.51,10/4/18,WE4,277,
Q1,0,10/4/18 9:13,0.17,2.69,2.64,0,1.21,5.5,73.97,0.01,24.52,10/4/18,WE4,277,
Q1,0,10/4/18 9:13,0,2.98,2.72,0,1.24,5.7,73.87,0.01,24.51,10/4/18,WE4,277,
Q1,0,10/4/18 9:13,0.09,2.56,2.94,0,1.18,5.59,73.82,-0.01,24.51,10/4/18,WE4,277,
Q1,0,10/4/18 9:14,0.46,3.28,2.95,0,1.23,6.69,73.73,0.02,24.51,10/4/18,WE4,277,
Q1,0,10/4/18 9:14,0.43,2.27,2.69,0,1.22,5.4,73.86,0.05,24.51,10/4/18,WE4,277,
Q1,0,10/4/18 9:14,0.34,2.41,2.49,0.05,1.2,5.29,73.81,0.03,24.51,10/4/18,WE4,277,
Q1,0,10/4/18 9:14,0.24,2.24,2.82,0,1.19,5.3,73.75,0.04,24.51,10/4/18,WE4,277,
Q1,0,10/4/18 9:14,0.57,3.12,2.73,0,1.25,6.42,73.76,0.03,24.51,10/4/18,WE4,277,
Q1,0,10/4/18 9:14,0.32,2.67,2.63,0,1.32,5.62,73.86,0.02,24.51,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.48,2.59,2.8,0,1.25,5.88,74.17,0,24.48,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0,2.36,3.18,0,1.3,5.53,74.18,0.01,24.48,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.15,2.34,3.1,0,1.24,5.58,74.15,-0.02,24.49,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.3,2.24,2.97,0,1.22,5.5,74.06,0.02,24.48,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.1,2.36,3.23,0,1.2,5.69,74.11,0.02,24.49,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.31,3.19,2.8,0,1.35,6.3,74,0.04,24.49,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.77,2.74,2.5,0.24,1.24,6.25,74.1,-0.01,24.49,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0,2.67,3.1,0,1.27,5.77,74.08,0.04,24.49,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.18,2.85,2.68,0.42,1.26,6.14,74.05,0.02,24.5,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.41,2.94,3.28,0.01,1.21,6.65,74,0.01,24.5,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.36,2.59,2.97,0.27,1.16,6.19,73.96,-0.01,24.5,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.38,2.73,2.77,0,1.23,5.88,74.18,-0.01,24.5,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0,2.25,2.99,0,1.21,5.24,74.04,0.03,24.51,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.6,2.33,3.06,0,1.24,6,74.1,0.01,24.51,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.48,2.09,2.52,0.47,1.29,5.55,74.07,0.04,24.51,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.03,2.27,3.12,0,1.21,5.43,74.1,-0.01,24.51,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.3,2.33,3.07,0,1.23,5.69,74.04,0,24.51,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.63,2.43,2.54,0.46,1.25,6.06,74.07,0.03,24.51,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.22,2.96,3.29,0,1.35,6.47,74.05,0.01,24.51,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.54,2.23,2.72,0.12,1.19,5.62,74.13,0,24.51,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0,2.21,2.61,0,1.25,4.82,74.24,0.03,24.51,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.67,3.8,2.68,0,1.28,7.16,74,-0.02,24.51,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0,2.16,2.53,0.29,1.2,4.98,74.15,-0.02,24.52,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.4,2.32,3.09,0.03,1.28,5.83,74.12,0.01,24.51,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.29,2.32,2.81,0,1.2,5.42,74.07,0,24.52,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.16,2.24,2.94,0,1.23,5.34,74.05,-0.01,24.52,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.14,2.69,3.01,0,1.22,5.84,74.11,0.03,24.52,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.39,2.41,3.07,0,1.29,5.87,74.19,0.04,24.53,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.44,2.2,2.64,0,1.21,5.28,74.24,0.03,24.52,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.32,2.24,2.97,0,1.23,5.53,74.13,0.03,24.52,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.28,2.95,3.15,0.11,1.21,6.5,74.07,0.01,24.52,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0.29,2.28,2.53,0,1.19,5.1,74.21,-0.03,24.52,10/4/18,WE4,277,
Q2,0,10/4/18 9:15,0,2.39,3.24,0.04,1.23,5.67,74.17,0.04,24.53,10/4/18,WE4,277,
Q3,0,10/4/18 9:16,0,2.88,3.49,0.09,1.21,6.45,74.09,0,24.51,10/4/18,WE4,277,
Q3,0,10/4/18 9:16,0,2.16,2.04,1.3,1.35,5.51,74.02,0.02,24.52,10/4/18,WE4,277,
Q3,0,10/4/18 9:16,0,1.74,2,1.84,1.43,5.58,74.01,0.02,24.53,10/4/18,WE4,277,
Q3,0,10/4/18 9:16,0,2.67,3.31,0,1.32,5.98,73.96,0.01,24.52,10/4/18,WE4,277,
Q3,0,10/4/18 9:16,0,2.64,2.15,0.62,1.42,5.41,73.96,0.01,24.52,10/4/18,WE4,277,
Q3,0,10/4/18 9:16,0,2.43,3.11,0,1.19,5.54,73.78,0.04,24.52,10/4/18,WE4,277,
Q3,0,10/4/18 9:16,0,2.84,3.21,0,1.24,6.05,73.9,0.03,24.53,10/4/18,WE4,277,
Q3,0,10/4/18 9:16,0.23,2.46,3.15,0.13,1.27,5.97,73.94,0.03,24.53,10/4/18,WE4,277,
Q3,0,10/4/18 9:16,0.1,2.83,2.98,0,1.28,5.91,73.83,0.03,24.53,10/4/18,WE4,277,
Q3,0,10/4/18 9:16,0,2.51,2.72,0.29,1.26,5.53,73.92,0.01,24.53,10/4/18,WE4,277,
Q3,0,10/4/18 9:17,0.2,2.82,2.7,0,1.17,5.72,73.93,0.02,24.54,10/4/18,WE4,277,
Q3,0,10/4/18 9:17,0,2.4,2.7,0.09,1.24,5.18,74.1,0.03,24.54,10/4/18,WE4,277,
Q3,0,10/4/18 9:17,0.18,2.67,2.97,0,1.18,5.81,73.93,0.03,24.53,10/4/18,WE4,277,
Q3,0,10/4/18 9:17,0,2.47,3.08,0,1.27,5.55,73.94,0.03,24.53,10/4/18,WE4,277,
Q3,0,10/4/18 9:17,0.17,2.48,2.63,0.17,1.25,5.46,74,0.06,24.54,10/4/18,WE4,277,
Q3,0,10/4/18 9:17,0,3.27,2.79,0,1.29,6.05,74.14,0.08,24.54,10/4/18,WE4,277,
Q3,0,10/4/18 9:17,1.06,2.33,1.27,1.48,1.28,6.14,73.88,0.07,24.55,10/4/18,WE4,277,
Q3,0,10/4/18 9:17,0,2.47,3.11,0,1.25,5.58,73.84,0.06,24.56,10/4/18,WE4,277,
Q3,0,10/4/18 9:17,0.36,2.65,2.74,0,1.25,5.75,74.02,0.06,24.55,10/4/18,WE4,277,
Q3,0,10/4/18 9:17,0.22,3.02,2.69,0,1.18,5.93,73.96,0.06,24.55,10/4/18,WE4,277,
Q3,0,10/4/18 9:17,0.36,2.65,2.79,0.27,1.24,6.07,73.98,0.06,24.55,10/4/18,WE4,277,
Q3,0,10/4/18 9:17,0.75,2.21,2.41,0.47,1.2,5.84,73.79,0.05,24.56,10/4/18,WE4,277,
Q3,0,10/4/18 9:17,0,2.86,2.53,0.33,1.26,5.72,73.76,0.07,24.56,10/4/18,WE4,277,
Q3,0,10/4/18 9:17,0,2.5,2.52,0.33,1.28,5.35,71.94,0.07,24.54,10/4/18,WE4,277,
Q3,0,10/4/18 9:17,0,2.54,2.91,0,1.26,5.45,69.87,0.06,24.56,10/4/18,WE4,277,
Q3,0,10/4/18 9:17,0,2.45,2.78,0.2,1.29,5.43,70.31,0.06,24.56,10/4/18,WE4,277,
Q3,0,10/4/18 9:17,0.17,2.63,2.38,0.27,1.27,5.45,70.62,0.05,24.56,10/4/18,WE4,277,
Q3,0,10/4/18 9:17,0,2.18,3.11,0,1.17,5.28,70.81,0.03,24.55,10/4/18,WE4,277,
Q3,0,10/4/18 9:17,0,2.32,2.88,0.23,1.29,5.43,70.63,0.03,24.56,10/4/18,WE4,277,
Q4,0,10/4/18 9:18,0.07,2.31,2.82,0,1.23,5.2,73.49,0,24.51,10/4/18,WE4,277,
Q4,0,10/4/18 9:18,0.39,2.64,2.97,0,1.18,6,73.46,0,24.51,10/4/18,WE4,277,
Q4,0,10/4/18 9:18,0.19,2.45,3.29,0,1.2,5.94,73.57,0.03,24.51,10/4/18,WE4,277,
Q4,0,10/4/18 9:18,0.27,2.55,3.11,0,1.21,5.94,73.58,0.03,24.51,10/4/18,WE4,277,
Q4,0,10/4/18 9:18,0.45,2.22,2.81,0.17,1.22,5.64,73.59,0.01,24.52,10/4/18,WE4,277,
Q4,0,10/4/18 9:18,0.69,2.36,2.79,0,1.22,5.84,73.6,0.02,24.51,10/4/18,WE4,277,
Q4,0,10/4/18 9:18,0.34,2.68,2.77,0,1.22,5.78,73.62,0,24.51,10/4/18,WE4,277,
Q4,0,10/4/18 9:18,0.51,2.26,3.05,0.15,1.21,5.98,73.56,0,24.53,10/4/18,WE4,277,
Q4,0,10/4/18 9:18,0.43,2.31,2.72,0,1.19,5.46,73.57,0.01,24.52,10/4/18,WE4,277,
Q4,0,10/4/18 9:18,0.61,2.9,2.79,0,1.19,6.29,73.46,0,24.52,10/4/18,WE4,277,
Q4,0,10/4/18 9:18,0.47,2.44,2.46,0.53,1.26,5.91,73.55,0.01,24.53,10/4/18,WE4,277,
Q4,0,10/4/18 9:18,0.49,2.62,3.12,0,1.21,6.23,73.49,0.02,24.53,10/4/18,WE4,277,
Q4,0,10/4/18 9:18,0.4,2.46,2.56,0,1.14,5.42,73.48,0.01,24.54,10/4/18,WE4,277,
Q4,0,10/4/18 9:18,0.56,2.48,2.85,0,1.17,5.9,73.45,0.03,24.54,10/4/18,WE4,277,
Q4,0,10/4/18 9:18,0.36,2.36,3.07,0,1.2,5.78,73.46,-0.02,24.55,10/4/18,WE4,277,
Q4,0,10/4/18 9:18,0.73,2.3,2.75,0.06,1.14,5.83,73.58,0.01,24.54,10/4/18,WE4,277,
Q4,0,10/4/18 9:18,0.31,2.39,3.06,0,1.24,5.76,73.49,0,24.54,10/4/18,WE4,277,
Q4,0,10/4/18 9:18,0.26,2.62,2.89,0,1.18,5.76,73.48,0.02,24.54,10/4/18,WE4,277,
Q4,0,10/4/18 9:18,0.12,2.17,2.73,0.13,1.21,5.15,73.62,0.01,24.54,10/4/18,WE4,277,
Q4,0,10/4/18 9:18,0,2.83,2.96,0,1.27,5.79,73.61,0.02,24.54,10/4/18,WE4,277,
Q4,0,10/4/18 9:18,0.44,2.24,3.13,0.14,1.23,5.95,72.79,0.02,24.54,10/4/18,WE4,277,
Q4,0,10/4/18 9:18,0.38,2.49,2.66,0,1.2,5.53,72.65,0.02,24.54,10/4/18,WE4,277,
Q4,0,10/4/18 9:18,0.37,2.18,2.82,0.05,1.17,5.42,72.7,0.01,24.56,10/4/18,WE4,277,
Q4,0,10/4/18 9:19,0.34,2.36,2.88,0,1.23,5.58,72.66,0,24.54,10/4/18,WE4,277,
Q4,0,10/4/18 9:19,0,2.38,2.98,0,1.27,5.36,72.63,0.02,24.54,10/4/18,WE4,277,
Q4,0,10/4/18 9:19,0.28,2.65,2.87,0,1.21,5.8,72.79,0,24.54,10/4/18,WE4,277,
Q4,0,10/4/18 9:19,0.85,2.28,2.74,0.26,1.2,6.13,72.83,0,24.54,10/4/18,WE4,277,
Q4,0,10/4/18 9:19,0.11,2.41,3.02,0.04,1.22,5.58,72.82,-0.01,24.56,10/4/18,WE4,277,
Q4,0,10/4/18 9:19,0.57,2.36,2.87,0,1.17,5.8,72.89,0.01,24.55,10/4/18,WE4,277,
Q4,0,10/4/18 9:19,0.11,2.43,2.9,0,1.21,5.44,73.03,0,24.56,10/4/18,WE4,277,
Q4,0,10/4/18 9:19,0.15,2.48,3.06,0,1.23,5.69,73.44,-0.02,24.55,10/4/18,WE4,277,
Q4,0,10/4/18 9:19,0.31,2.25,3.05,0,1.23,5.61,73.53,0,24.56,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0.13,2.43,2.7,0,1.19,5.26,74.33,0,24.44,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0,2.45,2.72,0,1.22,5.17,74.2,-0.02,24.44,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0,2.47,2.36,0.04,1.19,4.86,74.38,0,24.44,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0,2.65,2.78,0,1.24,5.42,74.29,0.05,24.44,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0,2.45,2.8,0,1.28,5.25,74.28,0.05,24.44,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0.16,2.41,2.5,0,1.23,5.07,74.41,0.05,24.44,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0,2.34,2.64,0,1.17,4.98,74.39,0.03,24.44,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0,2.62,2.55,0,1.26,5.17,74.32,0.06,24.45,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0.47,2.52,2.66,0,1.2,5.65,74.25,0.05,24.44,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0.57,2.68,2.52,0,1.3,5.76,74.37,0.04,24.45,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0,2.23,2.8,0,1.14,5.04,74.32,0.07,24.45,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0.1,2.55,2.81,0,1.27,5.46,74.34,0.06,24.45,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0,2.63,2.64,0,1.18,5.27,74.41,0.06,24.45,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0,2.38,2.71,0.07,1.2,5.16,74.24,0.05,24.45,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0.23,2.54,2.64,0,1.22,5.41,74.47,0.03,24.45,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0.22,2.69,2.63,0,1.21,5.55,74.33,-0.01,24.45,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0,2.31,2.78,0,1.22,5.09,74.47,0.02,24.46,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0.3,2.4,2.52,0,1.2,5.23,74.18,-0.01,24.46,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0.03,2.36,2.74,0,1.16,5.12,74.34,0.01,24.46,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0.15,2.32,2.66,0.24,1.21,5.37,74.37,0.02,24.46,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0,2.57,2.95,0,1.16,5.51,74.45,0,24.46,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0,2.52,2.47,0.09,1.24,5.08,74.39,0,24.46,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0.32,2.35,2.38,0.41,1.23,5.46,74.26,-0.02,24.46,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0,1.97,2.72,0.16,1.18,4.86,74.49,-0.03,24.46,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0,2.82,2.63,0,1.22,5.45,74.31,-0.01,24.46,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0.25,2.47,2.3,0.54,1.25,5.56,74.34,0.04,24.46,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0.09,2.71,2.77,0,1.21,5.57,74.43,0,24.47,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0.02,2.56,2.75,0,1.25,5.32,74.36,-0.02,24.46,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0.21,2.33,2.7,0,1.19,5.23,74.46,-0.02,24.46,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0,2.85,2.38,0,1.15,5.23,74.3,0.04,24.47,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0,2.18,2.77,0.01,1.2,4.96,74.4,0.01,24.46,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0,2.33,2.44,0.1,1.2,4.88,74.37,0,24.46,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0,2.52,2.97,0,1.2,5.5,74.3,-0.02,24.46,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0,2.54,2.54,0,1.16,5.08,74.36,0,24.47,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0,2.19,2.67,0.2,1.19,5.06,74.62,-0.01,24.47,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0,2.63,3.06,0,1.28,5.69,74.37,-0.03,24.47,10/4/18,WE4,277,
C1,1,10/4/18 10:37,0,2.46,2.64,0.14,1.2,5.24,74.23,0.02,24.47,10/4/18,WE4,277,
C1,1,10/4/18 10:38,0,2.32,2.72,0,1.26,5.05,74.36,-0.02,24.47,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0.57,2.13,2.56,0,1.2,5.26,74.37,0,24.46,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0,2.3,2.86,0,1.21,5.16,74.44,0.01,24.47,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0.19,2.14,2.37,0,1.17,4.71,74.34,-0.01,24.46,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0.29,2.22,2.57,0,1.17,5.09,74.32,0,24.46,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0,2,2.6,0,1.19,4.6,74.42,0,24.46,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0,2.47,2.92,0,1.23,5.39,74.45,0.03,24.47,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0.27,2.16,2.77,0,1.19,5.2,74.51,0,24.46,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0.58,2,1.99,0.54,1.25,5.1,74.48,0,24.48,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0.57,2.4,2.71,0,1.14,5.69,74.57,-0.01,24.48,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0.56,2.13,2.69,0,1.16,5.37,74.48,0.01,24.47,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0.12,2.5,2.5,0.05,1.18,5.18,74.45,0.01,24.48,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0.12,1.92,2.49,0,1.18,4.53,74.59,0,24.46,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0.38,2.02,2.31,0,1.21,4.7,74.57,0.01,24.48,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0.15,2.21,2.21,0,1.2,4.57,74.46,0,24.48,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0.14,2.13,2.61,0,1.22,4.88,74.53,-0.01,24.48,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0.41,1.96,2.35,0.25,1.2,4.97,74.46,0.02,24.49,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0.15,2.14,2.83,0,1.17,5.12,74.47,0.01,24.49,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0.62,1.92,2.24,0.36,1.19,5.14,74.47,0.01,24.48,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0.31,2,2.25,0,1.17,4.56,74.56,0.05,24.48,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0,2.25,2.6,0,1.2,4.85,74.42,0.04,24.49,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0.35,2.13,2.59,0,1.22,5.08,74.46,0.04,24.49,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0.39,1.94,2.04,0.42,1.19,4.79,74.73,0.05,24.49,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0.28,2.12,2.39,0,1.18,4.79,74.53,0.05,24.48,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0.41,2.07,2.23,0,1.17,4.7,74.65,0.04,24.49,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0.28,2.16,2.46,0,1.18,4.89,74.5,0.01,24.49,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0.35,2.08,2.33,0,1.14,4.77,74.43,-0.01,24.5,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0,2.1,2.35,0,1.23,4.45,74.53,0.01,24.5,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0.04,2.13,2.8,0,1.24,4.97,74.45,0.02,24.5,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0,1.97,2.52,0.06,1.19,4.54,74.51,0,24.5,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0.25,2.19,2.47,0,1.13,4.91,74.49,-0.01,24.5,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0,2.14,2.27,0,1.19,4.41,74.66,-0.01,24.5,10/4/18,WE4,277,
C2,1,10/4/18 10:39,0.26,2.02,1.99,0.46,1.2,4.73,74.55,-0.03,24.5,10/4/18,WE4,277,
C3,1,10/4/18 10:40,0,2.48,2.82,0,1.26,5.3,74.03,0,24.48,10/4/18,WE4,277,
C3,1,10/4/18 10:40,0.2,2.26,2.49,0,1.22,4.94,73.99,-0.01,24.48,10/4/18,WE4,277,
C3,1,10/4/18 10:40,0.2,2.3,2.67,0,1.2,5.17,74.17,0,24.48,10/4/18,WE4,277,
C3,1,10/4/18 10:40,0.5,2.46,2.56,0.29,1.19,5.8,74.08,0,24.49,10/4/18,WE4,277,
C3,1,10/4/18 10:40,0,1.38,1.65,1.97,1.41,5.01,74.01,0.03,24.5,10/4/18,WE4,277,
C3,1,10/4/18 10:40,0,2.16,2.84,0.08,1.21,5.07,73.93,0,24.49,10/4/18,WE4,277,
C3,1,10/4/18 10:40,0,2.1,3.02,0.01,1.18,5.14,74.2,-0.02,24.49,10/4/18,WE4,277,
C3,1,10/4/18 10:40,0.31,2.38,2.66,0,1.24,5.35,74.11,0,24.49,10/4/18,WE4,277,
C3,1,10/4/18 10:40,0,2.38,3.11,0,1.16,5.49,74.12,0.03,24.49,10/4/18,WE4,277,
C3,1,10/4/18 10:40,0.44,2.27,3.01,0,1.27,5.72,74.28,-0.01,24.49,10/4/18,WE4,277,
C3,1,10/4/18 10:40,0.44,2.24,2.94,0,1.22,5.62,74.14,0,24.5,10/4/18,WE4,277,
C3,1,10/4/18 10:40,0,2.21,2.77,0,1.22,4.99,74.23,-0.01,24.49,10/4/18,WE4,277,
C3,1,10/4/18 10:40,0,2.38,3.06,0,1.21,5.44,74.13,-0.01,24.5,10/4/18,WE4,277,
C3,1,10/4/18 10:41,0,2.28,3.5,0.01,1.26,5.79,74.14,0.01,24.5,10/4/18,WE4,277,
C3,1,10/4/18 10:41,0,2.27,2.92,0,1.24,5.19,73.98,-0.01,24.49,10/4/18,WE4,277,
C3,1,10/4/18 10:41,0.26,2.56,2.81,0,1.22,5.62,74.18,0,24.49,10/4/18,WE4,277,
C3,1,10/4/18 10:41,0.04,2.34,2.81,0,1.27,5.19,74.15,-0.01,24.5,10/4/18,WE4,277,
C3,1,10/4/18 10:41,0.26,2.01,2.54,0,1.15,4.81,74.31,0.01,24.5,10/4/18,WE4,277,
C3,1,10/4/18 10:41,0.17,2.25,2.78,0,1.25,5.21,74.12,-0.02,24.51,10/4/18,WE4,277,
C3,1,10/4/18 10:41,0.08,2.29,2.71,0,1.2,5.09,74.19,-0.01,24.5,10/4/18,WE4,277,
C3,1,10/4/18 10:41,0.17,2.31,2.65,0,1.21,5.13,74.14,-0.01,24.5,10/4/18,WE4,277,
C3,1,10/4/18 10:41,0.29,2.2,2.82,0,1.07,5.31,74.29,0,24.5,10/4/18,WE4,277,
C3,1,10/4/18 10:41,0.47,2.24,2.82,0,1.02,5.53,74.14,0,24.5,10/4/18,WE4,277,
C3,1,10/4/18 10:41,0,2.25,2.82,0,1.07,5.07,74.15,-0.01,24.5,10/4/18,WE4,277,
C3,1,10/4/18 10:41,0,2.43,3.44,0,1.02,5.87,74.24,0,24.51,10/4/18,WE4,277,
C3,1,10/4/18 10:41,0,2.1,3.45,0,0.98,5.55,73.94,-0.01,24.51,10/4/18,WE4,277,
C3,1,10/4/18 10:41,0,2.07,3.34,0,0.98,5.41,74.17,-0.02,24.51,10/4/18,WE4,277,
C3,1,10/4/18 10:41,0,2.18,2.99,0,1.11,5.17,74.23,0,24.51,10/4/18,WE4,277,
C3,1,10/4/18 10:41,0.34,2.35,2.84,0,1.19,5.53,74.11,-0.01,24.51,10/4/18,WE4,277,
C3,1,10/4/18 10:41,0.55,2.2,2.79,0,1.15,5.54,74.14,0,24.51,10/4/18,WE4,277,
C3,1,10/4/18 10:41,0.25,2.33,2.62,0,1.18,5.19,74.11,0.02,24.5,10/4/18,WE4,277,
C3,1,10/4/18 10:41,0,2.22,2.66,0,1.21,4.88,74.22,0.03,24.51,10/4/18,WE4,277,
C3,1,10/4/18 10:41,0.61,2.14,2.73,0,1.16,5.48,74.13,0,24.51,10/4/18,WE4,277,
C3,1,10/4/18 10:41,0.13,2.4,2.7,0,1.17,5.23,74.16,0.01,24.51,10/4/18,WE4,277,
C3,1,10/4/18 10:41,0,2.28,2.68,0,1.18,4.96,74.09,-0.01,24.51,10/4/18,WE4,277,
Q1,1,10/4/18 10:42,0,1.65,1.41,0.2,1.16,3.25,75.67,0,24.51,10/4/18,WE4,277,
Q1,1,10/4/18 10:42,0,1.59,1.52,0.18,1.12,3.29,75.59,0.02,24.51,10/4/18,WE4,277,
Q1,1,10/4/18 10:42,0.06,1.56,1.39,0.25,1.17,3.25,75.65,0.01,24.51,10/4/18,WE4,277,
Q1,1,10/4/18 10:42,0.13,2.25,1.38,0,1.17,3.76,75.75,0.05,24.51,10/4/18,WE4,277,
Q1,1,10/4/18 10:42,0,1.84,1.79,0,1.07,3.64,75.68,0.03,24.51,10/4/18,WE4,277,
Q1,1,10/4/18 10:42,0,1.83,1.41,0,1.15,3.24,75.73,0.03,24.51,10/4/18,WE4,277,
Q1,1,10/4/18 10:42,0,1.77,1.44,0,1.12,3.21,75.74,0.04,24.51,10/4/18,WE4,277,
Q1,1,10/4/18 10:42,0,1.63,1.03,0.49,1.22,3.15,75.61,0.05,24.51,10/4/18,WE4,277,
Q1,1,10/4/18 10:42,0.35,1.37,1.14,0.36,1.14,3.21,75.51,0.01,24.51,10/4/18,WE4,277,
